ppm,p_ctr,p_corr
5.42,-0.02189557701229086,-0.6100701062078296
2.74,-0.021063247444533265,-0.3069098377073124
5.18,0.020344317097838623,0.19436550404873676
4.3,0.01973877160139688,0.5186329702652879
3.3,0.01885563089737898,0.13843176860754908
4.54,0.018820485895417214,0.30271125238011115
2.54,-0.0187128271546611,-0.11744030720187218
1.74,-0.018434410298492934,-0.29093927018385546
4.18,0.018072545270777264,0.04598737931725335
2.1,-0.01717184250825415,-0.1706606215951148
5.22,0.015766252864322816,0.13019859676549808
2.7,-0.015273038383104552,-0.18224837679459058
3.26,-0.015104430878314664,-0.11626919473212177
1.94,-0.014814523410511097,-0.26954779250426614
1.66,-0.014784339341787791,-0.33135140326159385
4.5,0.013946427316413459,0.130045280013291
5.38,-0.013376323178856987,-0.43005094323237514
3.22,-0.012956134091824535,-0.22436151834843102
4.34,0.012637839728617132,0.3708814063401285
1.78,-0.012174150116999037,-0.13425345436396618
3.18,-0.012007494695998681,-0.41372046162618187
3.14,-0.01156480789934788,-0.1946931460729078
8.42,0.011340767584840289,0.3258310026675509
7.18,-0.01111323194937875,-0.5124546705919726
1.06,-0.010731534515140364,-0.1420429929604762
5.26,0.010064028493866617,0.10310703934299853
2.18,-0.009674993074208363,-0.17370124492143413
2.22,-0.009501691745663681,-0.148189480661394
3.38,-0.009288220871694482,-0.1585502488098565
2.26,-0.009053771364560934,-0.22703927708255234
2.42,-0.008748712275770483,-0.2215893854724181
6.9,-0.008274546539076182,-0.5249469505609824
2.3,-0.008225950449033992,-0.2392087769715268
0.86,-0.00813598738567123,-0.024987909139425717
0.9,0.008112832664073094,0.0210462164929384
5.14,0.007687593953895241,0.1804392806013955
7.42,-0.00760690548736645,-0.502894585342097
2.98,-0.007342655754140965,-0.3898278905742738
1.54,0.007280773840030862,0.08701036783719018
8.22,-0.006779216582032671,-0.5411603789943399
2.78,-0.006429315539933827,-0.1983080567474112
7.3,-0.006372422466689444,-0.49294031658082405
3.78,0.006267224262475489,0.006520590387742089
0.82,-0.005883418153242411,-0.18699793231121636
1.58,0.0057419509099781866,0.10195537800110091
4.58,0.005154485023560019,0.02157497492681859
7.34,-0.0050348853977967185,-0.48784859674383685
1.82,-0.005021359162748564,-0.13230672727702728
1.86,-0.0049918270286138456,-0.17450773318170074
8.02,-0.004366729627501893,-0.5077088942495442
3.1,0.003916384741343625,0.05303621986574753
5.46,0.003777039805680543,0.4292478535075064
5.34,0.003767876247900321,0.04977053724774439
7.38,-0.0037637634068811844,-0.5024942018015978
3.42,-0.003014415309097373,-0.029512294712899137
2.46,-0.002952868885630662,-0.3370363387322646
2.62,-0.0028799763754063013,-0.4052586261050881
4.66,-0.002840391030199847,-0.02706720249802808
8.18,-0.0028191518962187257,-0.4166604726793764
3.34,-0.00263053744763123,-0.12159727656955822
2.82,-0.002521119843126307,-0.18100304787894175
8.3,-0.0024853164102848174,-0.6413841896045632
8.38,0.002376994175780089,0.08530824815605528
5.06,-0.0022280629258011413,-0.15254515110917882
7.1,-0.002063123483568324,-0.4565778855392288
7.26,-0.0018235113699845184,-0.4430364765435375
0.7,0.0016932025415714548,0.1699957885649858
7.9,-0.0016678979170217168,-0.41469642010706204
7.54,-0.0016624019374760354,-0.4266655403294203
8.06,-0.0016419506933002036,-0.1652856353343502
8.34,-0.0015504224665001231,-0.33064210165300034
