ppm,p_ctr,p_corr
8.7,-6.5874012308458685e-06,-0.025740746947839836
8.66,-6.071773247274467e-06,-0.039569819848045744
0.46,-5.426229931207047e-06,-0.02827606096606578
7.22,4.9137817915680914e-06,0.0006384970839332089
9.38,-4.528681334187992e-06,-0.025816930976904635
9.5,-4.320873610613643e-06,-0.04182873434405335
0.42,-3.832789342336073e-06,-0.026473362110450836
8.9,3.353252439469008e-06,0.02313011955545238
6.18,6.942054286019925e-07,0.00037311109532229745
9.9,-1.3369272751950118e-07,-0.001356265872838959
