ID,sec-type,PCo1,PCo2,PCo3,PCo4,PCo5
11003211cSe,sec,0.008823292658207927,-0.0011293652131149237,-0.13253487730405758,-0.04807609256288411,0.04771603624033446
11003311cSe,sec,0.23606893567605935,0.006637745134942643,0.046953539914863326,-0.09666121829279732,-0.11264278449553776
11004111cSe,sec,0.07024948861744673,-0.04143110093646825,-0.13825858838659608,-0.08239306123265415,-0.011052575769934146
11004611cSe,sec,-0.3051517022330284,0.11025022216069223,0.0743330732705778,-0.053193315906068586,0.17774237344853508
11005711cSe,sec,0.045961614919268826,-0.006844370800851394,-0.16635675969972863,-0.054006478093120806,-0.11199254186694503
10005711cSe,non-sec,-0.11458915600349409,-0.13138558253470609,-0.33482902005317233,0.12374709688190358,-0.087349190182481
10008011cSe,non-sec,-0.06091092364224383,0.1788671640708178,0.08423206516782311,-0.03573753516267904,0.0004895156543702013
10015711cSe,non-sec,-0.025593836347814466,-0.017299389304189765,-0.2393937454657098,-0.00828899768268,-0.0550516720781055
10016111cSe,non-sec,0.26146370057680685,0.05353934922842838,0.015033929549508633,0.002243707327292011,-0.10047377761059516
10018611cSe,non-sec,0.07096759360615161,0.06006019395526617,-0.04026562553502578,0.10689054362587139,0.13460303775299223
10020811cSe,non-sec,-0.30150080187687545,0.07912883511022487,-0.03972948463207878,-0.027732756111908334,-0.11176098523067611
10021211cSe,non-sec,-0.07817145926479625,-0.13154283081403673,-0.30713582264612044,0.10194810230042996,-0.09772070475503751
10021311cSe,non-sec,-0.16161716217447533,0.21411851537585314,0.08838346642645169,0.05303016523605943,0.09214886368882959
10022611cSe,non-sec,0.07591224239828528,-0.039242729353165404,-0.025972771334884792,-0.04433136663930347,0.28904203551150187
10022711cSe,non-sec,-0.29076107064298345,0.1939900040411848,0.12703996069968,-0.030889998349123222,0.021250543228969052
10023511cSe,non-sec,0.2153819784619785,0.03466086618736439,-0.0009703517314718531,0.0005812863226349995,-0.037920335839464844
10024411cSe,non-sec,0.2321590508070249,0.049938854270635775,0.011899404903612217,0.008698887073929977,-0.016998593983666585
10024611cSe,non-sec,0.09449891084407101,0.0372771983984087,0.014816179420788762,0.003910176707411697,0.05122139858097468
10025911cSe,non-sec,-0.015471754972849002,-0.053278530637657,-0.2323362285158806,-0.05204816169647042,-0.02234086061544765
11001311cSe,non-sec,-0.375141971166378,-0.007852511871801847,-0.08823424191180773,-0.09011930890167878,-0.15463710110631407
11001811cSe,non-sec,-0.28822690197198025,0.14246884948968155,0.08130094154182269,-0.05928774693461562,0.1250622357285269
11001911cSe,non-sec,-0.03679879699001812,-0.2302882309756013,0.12192002391160513,0.09255344975881157,-0.02489952842854149
11004511cSe,non-sec,0.23504785024612984,0.04353276771624525,0.027715452964605983,-0.0650225133570979,-0.07249075072452746
